Date_Time,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,sea_level_pressure_set_1,sea_level_pressure_set_1d
01/26/2022 20:15 AKST,102573.66,-24,69.32,,102818.68
01/26/2022 20:20 AKST,102607.53,-25,69.08,,102860.11
01/26/2022 20:25 AKST,102573.66,-24,63.12,,102818.68
01/26/2022 20:30 AKST,102573.66,-25,69.08,,102826.16
01/26/2022 20:35 AKST,102573.66,-25,69.08,,102826.16
01/26/2022 20:40 AKST,102573.66,-24,63.12,,102818.68
01/26/2022 20:45 AKST,102573.66,-24,63.12,,102818.68
01/26/2022 20:50 AKST,102573.66,-25,69.08,,102826.16
01/26/2022 20:53 AKST,102573.66,-25,69.08,102740,102826.16
01/26/2022 20:55 AKST,102573.66,-25,69.08,,102826.16
01/26/2022 21:00 AKST,102573.66,-25,69.08,,102826.16
01/26/2022 21:05 AKST,102573.66,-25,69.08,,102826.16
01/26/2022 21:10 AKST,102573.66,-24,63.12,,102818.68
01/26/2022 21:15 AKST,102539.8,-24,63.12,,102784.74
01/26/2022 21:20 AKST,102539.8,-26,68.84,,102799.74
01/26/2022 21:25 AKST,102539.8,-26,68.84,,102799.74
01/26/2022 21:30 AKST,102539.8,-26,75.67,,102799.74
01/26/2022 21:35 AKST,102539.8,-25,69.08,,102792.21
01/26/2022 21:40 AKST,102505.93,-26,68.84,,102765.8
01/26/2022 21:45 AKST,102505.93,-26,62.56,,102765.8
01/26/2022 21:50 AKST,102505.93,-26,68.84,,102765.8
01/26/2022 21:53 AKST,102505.93,-25.6,68.84,102680,102762.78
01/26/2022 21:55 AKST,102505.93,-26,68.84,,102765.8
01/26/2022 22:00 AKST,102505.93,-26,68.84,,102765.8
01/26/2022 22:05 AKST,102505.93,-26,68.84,,102765.8
01/26/2022 22:10 AKST,102505.93,-25,69.08,,102758.27
01/26/2022 22:15 AKST,102505.93,-26,68.84,,102765.8
01/26/2022 22:20 AKST,102505.93,-26,68.84,,102765.8
01/26/2022 22:25 AKST,102505.93,-26,75.67,,102765.8
01/26/2022 22:30 AKST,102505.93,-26,75.67,,102765.8
01/26/2022 22:35 AKST,102505.93,-26,75.67,,102765.8
01/26/2022 22:40 AKST,102472.07,-26,68.84,,102731.84
01/26/2022 22:45 AKST,102472.07,-26,62.56,,102731.84
01/26/2022 22:50 AKST,102472.07,-26,62.56,,102731.84
01/26/2022 22:53 AKST,102472.07,-26.1,62.56,102650,102732.6
01/26/2022 22:55 AKST,102472.07,-27,68.59,,102739.43
01/26/2022 23:00 AKST,102472.07,-27,68.59,,102739.43
01/26/2022 23:05 AKST,102472.07,-26,62.56,,102731.84
01/26/2022 23:10 AKST,102472.07,-26,62.56,,102731.84
01/26/2022 23:15 AKST,102472.07,-26,62.56,,102731.84
01/26/2022 23:20 AKST,102472.07,-27,68.59,,102739.43
01/26/2022 23:25 AKST,102472.07,-27,68.59,,102739.43
01/26/2022 23:30 AKST,102438.21,-27,68.59,,102705.48
01/26/2022 23:35 AKST,102438.21,-27,68.59,,102705.48
01/26/2022 23:40 AKST,102438.21,-27,68.59,,102705.48
01/26/2022 23:45 AKST,102438.21,-28,68.34,,102713.12
01/26/2022 23:50 AKST,102438.21,-28,68.34,,102713.12
01/26/2022 23:53 AKST,102438.21,-27.2,62.28,102620,102707
01/26/2022 23:55 AKST,102438.21,-27,62.28,,102705.48
01/27/2022 00:00 AKST,102438.21,-27,68.59,,102705.48
01/27/2022 00:05 AKST,102438.21,-27,68.59,,102705.48
01/27/2022 00:10 AKST,102438.21,-27,68.59,,102705.48
01/27/2022 00:15 AKST,102438.21,-27,68.59,,102705.48
01/27/2022 00:20 AKST,102438.21,-27,68.59,,102705.48
01/27/2022 00:25 AKST,102438.21,-26,62.56,,102697.89
01/27/2022 00:30 AKST,102404.34,-27,68.59,,102671.53
01/27/2022 00:34 AKST,102404.34,-26.7,66.08,,102669.25
01/27/2022 00:35 AKST,102404.34,-27,68.59,,102671.53
01/27/2022 00:40 AKST,102404.34,-26,62.56,,102663.95
01/27/2022 00:45 AKST,102404.34,-26,62.56,,102663.95
01/27/2022 00:50 AKST,102370.48,-27,68.59,,102637.58
01/27/2022 00:53 AKST,102370.48,-26.7,68.59,102570,102635.3
01/27/2022 00:55 AKST,102370.48,-26,62.56,,102630
01/27/2022 00:59 AKST,102370.48,-26.1,62.56,,102630.75
01/27/2022 01:00 AKST,102370.48,-26,62.56,,102630
01/27/2022 01:05 AKST,102404.34,-26,62.56,,102663.95
01/27/2022 01:10 AKST,102404.34,-27,68.59,,102671.53
01/27/2022 01:15 AKST,102370.48,-27,68.59,,102637.58
01/27/2022 01:20 AKST,102370.48,-27,62.28,,102637.58
01/27/2022 01:25 AKST,102370.48,-27,62.28,,102637.58
01/27/2022 01:30 AKST,102370.48,-28,68.34,,102645.22
01/27/2022 01:35 AKST,102370.48,-28,68.34,,102645.22
01/27/2022 01:40 AKST,102370.48,-27,62.28,,102637.58
01/27/2022 01:45 AKST,102370.48,-27,68.59,,102637.58
01/27/2022 01:50 AKST,102370.48,-27,62.28,,102637.58
01/27/2022 01:53 AKST,102370.48,-27.2,62.28,102540,102639.1
01/27/2022 01:55 AKST,102370.48,-27,62.28,,102637.58
01/27/2022 02:00 AKST,102336.62,-27,62.28,,102603.62
01/27/2022 02:05 AKST,102336.62,-27,62.28,,102603.62
01/27/2022 02:10 AKST,102336.62,-27,62.28,,102603.62
01/27/2022 02:15 AKST,102336.62,-27,62.28,,102603.62
01/27/2022 02:20 AKST,102336.62,-28,68.34,,102611.26
01/27/2022 02:25 AKST,102336.62,-28,68.34,,102611.26
01/27/2022 02:30 AKST,102336.62,-28,68.34,,102611.26
01/27/2022 02:35 AKST,102336.62,-28,68.34,,102611.26
01/27/2022 02:40 AKST,102336.62,-28,68.34,,102611.26
01/27/2022 02:41 AKST,102336.62,-28.3,68.34,,102613.57
01/27/2022 02:45 AKST,102336.62,-28,68.34,,102611.26
01/27/2022 02:50 AKST,102302.75,-28,68.34,,102577.3
01/27/2022 02:53 AKST,102302.75,-28.3,68.34,102490,102579.61
01/27/2022 02:55 AKST,102302.75,-28,68.34,,102577.3
01/27/2022 03:00 AKST,102302.75,-29,68.09,,102585
01/27/2022 03:05 AKST,102302.75,-29,68.09,,102585
01/27/2022 03:10 AKST,102302.75,-29,68.09,,102585
01/27/2022 03:15 AKST,102268.89,-29,68.09,,102551.05
01/27/2022 03:20 AKST,102268.89,-28,61.99,,102543.36
01/27/2022 03:25 AKST,102268.89,-28,61.99,,102543.36
01/27/2022 03:30 AKST,102268.89,-28,61.99,,102543.36
01/27/2022 03:35 AKST,102268.89,-28,61.99,,102543.36
01/27/2022 03:40 AKST,102268.89,-28,68.34,,102543.36
01/27/2022 03:45 AKST,102268.89,-28,68.34,,102543.36
01/27/2022 03:50 AKST,102235.02,-28,68.34,,102509.4
01/27/2022 03:53 AKST,102235.02,-28.3,68.34,102420,102511.7
01/27/2022 03:55 AKST,102235.02,-28,68.34,,102509.4
01/27/2022 04:00 AKST,102235.02,-28,68.34,,102509.4
01/27/2022 04:05 AKST,102235.02,-28,68.34,,102509.4
01/27/2022 04:10 AKST,102235.02,-28,68.34,,102509.4
01/27/2022 04:15 AKST,102235.02,-28,61.99,,102509.4
01/27/2022 04:20 AKST,102201.16,-29,68.09,,102483.13
01/27/2022 04:25 AKST,102201.16,-29,68.09,,102483.13
01/27/2022 04:30 AKST,102201.16,-28,61.99,,102475.44
01/27/2022 04:35 AKST,102201.16,-29,68.09,,102483.13
01/27/2022 04:40 AKST,102201.16,-28,61.99,,102475.44
01/27/2022 04:45 AKST,102201.16,-28,61.99,,102475.44
01/27/2022 04:50 AKST,102201.16,-29,68.09,,102483.13
01/27/2022 04:53 AKST,102201.16,-29.4,68.09,102390,102486.23
01/27/2022 04:55 AKST,102201.16,-29,68.09,,102483.13
01/27/2022 05:00 AKST,102201.16,-29,61.71,,102483.13
01/27/2022 05:05 AKST,102201.16,-29,61.71,,102483.13
01/27/2022 05:10 AKST,102167.3,-29,61.71,,102449.18
01/27/2022 05:15 AKST,102167.3,-29,61.71,,102449.18
01/27/2022 05:20 AKST,102167.3,-29,68.09,,102449.18
01/27/2022 05:25 AKST,102167.3,-28,61.99,,102441.49
01/27/2022 05:30 AKST,102167.3,-28,68.34,,102441.49
01/27/2022 05:35 AKST,102167.3,-29,68.09,,102449.18
01/27/2022 05:40 AKST,102133.43,-29,68.09,,102415.22
01/27/2022 05:45 AKST,102133.43,-29,61.71,,102415.22
01/27/2022 05:50 AKST,102133.43,-29,61.71,,102415.22
01/27/2022 05:53 AKST,102133.43,-29.4,61.71,102320,102418.32
01/27/2022 05:55 AKST,102133.43,-29,61.71,,102415.22
01/27/2022 06:00 AKST,102099.57,-29,68.09,,102381.26
01/27/2022 06:05 AKST,102099.57,-29,68.09,,102381.26
01/27/2022 06:10 AKST,102099.57,-30,67.83,,102389.01
01/27/2022 06:15 AKST,102065.7,-30,61.42,,102355.06
01/27/2022 06:20 AKST,102099.57,-29,61.71,,102381.26
01/27/2022 06:25 AKST,102065.7,-30,67.83,,102355.06
01/27/2022 06:30 AKST,102099.57,-29,68.09,,102381.26
01/27/2022 06:35 AKST,102065.7,-30,67.83,,102355.06
01/27/2022 06:40 AKST,102099.57,-30,67.83,,102389.01
01/27/2022 06:45 AKST,102099.57,-29,61.71,,102381.26
01/27/2022 06:50 AKST,102099.57,-30,67.83,,102389.01
01/27/2022 06:53 AKST,102099.57,-29.4,61.71,102270,102384.35
01/27/2022 06:55 AKST,102099.57,-29,61.71,,102381.26
01/27/2022 07:00 AKST,102065.7,-30,67.83,,102355.06
01/27/2022 07:05 AKST,102065.7,-30,67.83,,102355.06
01/27/2022 07:10 AKST,102065.7,-30,67.83,,102355.06
01/27/2022 07:15 AKST,102065.7,-30,67.83,,102355.06
01/27/2022 07:20 AKST,102065.7,-30,67.83,,102355.06
01/27/2022 07:25 AKST,102065.7,-30,67.83,,102355.06
01/27/2022 07:30 AKST,102065.7,-29,68.09,,102347.31
01/27/2022 07:35 AKST,102031.84,-29,68.09,,102313.35
01/27/2022 07:40 AKST,102031.84,-29,61.71,,102313.35
01/27/2022 07:45 AKST,102031.84,-29,61.71,,102313.35
01/27/2022 07:50 AKST,101997.98,-29,61.71,,102279.39
01/27/2022 07:53 AKST,102031.84,-28.9,68.09,102210,102312.58
01/27/2022 07:55 AKST,101997.98,-29,68.09,,102279.39
01/27/2022 08:00 AKST,101997.98,-29,68.09,,102279.39
01/27/2022 08:05 AKST,101997.98,-29,68.09,,102279.39
01/27/2022 08:10 AKST,101964.11,-29,68.09,,102245.44
01/27/2022 08:15 AKST,101997.98,-29,61.71,,102279.39
01/27/2022 08:20 AKST,101997.98,-29,61.71,,102279.39
01/27/2022 08:25 AKST,101997.98,-29,61.71,,102279.39
01/27/2022 08:30 AKST,101997.98,-29,68.09,,102279.39
01/27/2022 08:35 AKST,101997.98,-29,75.06,,102279.39
01/27/2022 08:40 AKST,101997.98,-29,75.06,,102279.39
01/27/2022 08:45 AKST,102031.84,-29,68.09,,102313.35
01/27/2022 08:50 AKST,102031.84,-28,61.99,,102305.67
01/27/2022 08:53 AKST,101997.98,-28.9,68.09,102200,102278.62
01/27/2022 08:55 AKST,101997.98,-29,68.09,,102279.39
01/27/2022 09:00 AKST,101964.11,-28,61.99,,102237.77
01/27/2022 09:05 AKST,101964.11,-28,61.99,,102237.77
01/27/2022 09:10 AKST,101997.98,-28,61.99,,102271.71
01/27/2022 09:15 AKST,102031.84,-28,61.99,,102305.67
01/27/2022 09:20 AKST,102031.84,-29,68.09,,102313.35
01/27/2022 09:25 AKST,102031.84,-29,68.09,,102313.35
01/27/2022 09:30 AKST,102031.84,-29,68.09,,102313.35
01/27/2022 09:35 AKST,102031.84,-29,68.09,,102313.35
01/27/2022 09:40 AKST,101997.98,-29,68.09,,102279.39
01/27/2022 09:45 AKST,102031.84,-28,61.99,,102305.67
01/27/2022 09:50 AKST,101997.98,-28,61.99,,102271.71
01/27/2022 09:53 AKST,101997.98,-28.3,61.99,102200,102274.01
01/27/2022 09:55 AKST,101997.98,-28,61.99,,102271.71
01/27/2022 10:00 AKST,101997.98,-28,61.99,,102271.71
01/27/2022 10:05 AKST,101964.11,-28,61.99,,102237.77
01/27/2022 10:10 AKST,101964.11,-28,68.34,,102237.77
01/27/2022 10:15 AKST,101964.11,-28,68.34,,102237.77
01/27/2022 10:20 AKST,101930.25,-27,62.28,,102196.2
01/27/2022 10:25 AKST,101896.38,-27,68.59,,102162.24
01/27/2022 10:30 AKST,101896.38,-27,68.59,,102162.24
01/27/2022 10:35 AKST,101896.38,-27,68.59,,102162.24
01/27/2022 10:40 AKST,101896.38,-28,68.34,,102169.85
01/27/2022 10:45 AKST,101896.38,-28,68.34,,102169.85
01/27/2022 10:50 AKST,101862.52,-28,68.34,,102135.89
01/27/2022 10:53 AKST,101862.52,-27.8,68.34,102060,102134.37
01/27/2022 10:55 AKST,101862.52,-28,68.34,,102135.89
01/27/2022 11:00 AKST,101828.66,-28,68.34,,102101.95
01/27/2022 11:05 AKST,101828.66,-28,68.34,,102101.95
01/27/2022 11:10 AKST,101794.79,-28,68.34,,102067.99
01/27/2022 11:15 AKST,101794.79,-28,75.27,,102067.99
01/27/2022 11:20 AKST,101760.93,-27,68.59,,102026.43
01/27/2022 11:25 AKST,101760.93,-27,68.59,,102026.43
01/27/2022 11:30 AKST,101760.93,-27,68.59,,102026.43
01/27/2022 11:35 AKST,101794.79,-27,68.59,,102060.39
01/27/2022 11:40 AKST,101794.79,-27,68.59,,102060.39
01/27/2022 11:45 AKST,101794.79,-27,68.59,,102060.39
01/27/2022 11:50 AKST,101794.79,-27,68.59,,102060.39
01/27/2022 11:53 AKST,101794.79,-26.7,68.59,101990,102058.12
01/27/2022 11:55 AKST,101794.79,-27,68.59,,102060.39
01/27/2022 12:00 AKST,101794.79,-27,75.47,,102060.39
01/27/2022 12:05 AKST,101794.79,-27,75.47,,102060.39
01/27/2022 12:10 AKST,101828.66,-27,75.47,,102094.34
01/27/2022 12:15 AKST,101828.66,-26,68.84,,102086.8
01/27/2022 12:20 AKST,101794.79,-26,68.84,,102052.85
01/27/2022 12:25 AKST,101794.79,-26,75.67,,102052.85
01/27/2022 12:30 AKST,101794.79,-26,75.67,,102052.85
01/27/2022 12:35 AKST,101794.79,-25,69.08,,102045.37
01/27/2022 12:40 AKST,101794.79,-25,75.87,,102045.37
01/27/2022 12:45 AKST,101794.79,-25,75.87,,102045.37
01/27/2022 12:50 AKST,101760.93,-25,75.87,,102011.42
01/27/2022 12:53 AKST,101760.93,-25,69.08,101950,102011.42
01/27/2022 12:55 AKST,101760.93,-25,69.08,,102011.42
01/27/2022 13:00 AKST,101760.93,-25,69.08,,102011.42
01/27/2022 13:05 AKST,101760.93,-25,69.08,,102011.42
01/27/2022 13:10 AKST,101727.06,-25,69.08,,101977.48
01/27/2022 13:15 AKST,101727.06,-25,75.87,,101977.48
01/27/2022 13:20 AKST,101693.2,-24,69.32,,101936.12
01/27/2022 13:25 AKST,101693.2,-24,69.32,,101936.12
01/27/2022 13:30 AKST,101693.2,-24,69.32,,101936.12
01/27/2022 13:35 AKST,101659.34,-24,63.12,,101902.18
01/27/2022 13:40 AKST,101659.34,-24,69.32,,101902.18
01/27/2022 13:45 AKST,101659.34,-24,63.12,,101902.18
01/27/2022 13:50 AKST,101625.47,-24,63.12,,101868.23
01/27/2022 13:53 AKST,101625.47,-23.9,69.32,101820,101867.49
01/27/2022 13:55 AKST,101625.47,-24,69.32,,101868.23
01/27/2022 14:00 AKST,101625.47,-24,69.32,,101868.23
01/27/2022 14:05 AKST,101591.61,-24,69.32,,101834.29
01/27/2022 14:10 AKST,101591.61,-23,63.39,,101826.95
01/27/2022 14:15 AKST,101591.61,-23,63.39,,101826.95
01/27/2022 14:20 AKST,101591.61,-24,69.32,,101834.29
01/27/2022 14:25 AKST,101557.75,-24,69.32,,101800.34
01/27/2022 14:30 AKST,101557.75,-23,63.39,,101793
01/27/2022 14:35 AKST,101557.75,-24,69.32,,101800.34
01/27/2022 14:40 AKST,101557.75,-24,69.32,,101800.34
01/27/2022 14:45 AKST,101557.75,-24,69.32,,101800.34
01/27/2022 14:50 AKST,101557.75,-24,69.32,,101800.34
01/27/2022 14:53 AKST,101557.75,-23.9,69.32,101750,101799.61
01/27/2022 14:55 AKST,101557.75,-24,69.32,,101800.34
01/27/2022 15:00 AKST,101523.88,-24,69.32,,101766.39
01/27/2022 15:05 AKST,101523.88,-24,69.32,,101766.39
01/27/2022 15:10 AKST,101523.88,-24,69.32,,101766.39
01/27/2022 15:15 AKST,101523.88,-23,69.56,,101759.06
01/27/2022 15:20 AKST,101490.02,-23,69.56,,101725.12
01/27/2022 15:25 AKST,101490.02,-23,63.39,,101725.12
01/27/2022 15:30 AKST,101490.02,-23,63.39,,101725.12
01/27/2022 15:35 AKST,101490.02,-23,63.39,,101725.12
01/27/2022 15:40 AKST,101490.02,-23,63.39,,101725.12
01/27/2022 15:45 AKST,101490.02,-23,63.39,,101725.12
01/27/2022 15:50 AKST,101490.02,-23,69.56,,101725.12
01/27/2022 15:53 AKST,101490.02,-23.3,69.56,101660,101727.32
01/27/2022 15:55 AKST,101490.02,-23,69.56,,101725.12
01/27/2022 16:00 AKST,101456.16,-23,69.56,,101691.18
01/27/2022 16:05 AKST,101456.16,-23,63.39,,101691.18
01/27/2022 16:10 AKST,101456.16,-23,63.39,,101691.18
01/27/2022 16:15 AKST,101422.29,-23,63.39,,101657.23
01/27/2022 16:20 AKST,101422.29,-23,69.56,,101657.23
01/27/2022 16:25 AKST,101422.29,-23,69.56,,101657.23
01/27/2022 16:30 AKST,101422.29,-23,69.56,,101657.23
01/27/2022 16:35 AKST,101422.29,-23,69.56,,101657.23
01/27/2022 16:40 AKST,101422.29,-23,69.56,,101657.23
01/27/2022 16:45 AKST,101388.43,-23,63.39,,101623.3
01/27/2022 16:50 AKST,101388.43,-23,63.39,,101623.3
01/27/2022 16:53 AKST,101388.43,-22.8,63.39,101580,101621.84
01/27/2022 16:55 AKST,101388.43,-23,63.39,,101623.3
01/27/2022 17:00 AKST,101388.43,-23,69.56,,101623.3
01/27/2022 17:05 AKST,101354.56,-23,69.56,,101589.35
01/27/2022 17:10 AKST,101354.56,-23,69.56,,101589.35
01/27/2022 17:15 AKST,101354.56,-23,69.56,,101589.35
01/27/2022 17:20 AKST,101354.56,-23,69.56,,101589.35
01/27/2022 17:25 AKST,101354.56,-23,69.56,,101589.35
01/27/2022 17:30 AKST,101354.56,-23,69.56,,101589.35
01/27/2022 17:35 AKST,101354.56,-23,69.56,,101589.35
01/27/2022 17:40 AKST,101354.56,-23,69.56,,101589.35
01/27/2022 17:45 AKST,101354.56,-23,69.56,,101589.35
01/27/2022 17:50 AKST,101354.56,-23,69.56,,101589.35
01/27/2022 17:53 AKST,101354.56,-22.8,69.56,101530,101587.89
01/27/2022 17:55 AKST,101354.56,-23,69.56,,101589.35
01/27/2022 18:00 AKST,101320.7,-23,69.56,,101555.41
01/27/2022 18:05 AKST,101320.7,-23,69.56,,101555.41
01/27/2022 18:10 AKST,101320.7,-23,69.56,,101555.41
01/27/2022 18:15 AKST,101320.7,-23,69.56,,101555.41
01/27/2022 18:20 AKST,101320.7,-23,69.56,,101555.41
01/27/2022 18:25 AKST,101320.7,-23,69.56,,101555.41
01/27/2022 18:30 AKST,101286.84,-22,63.66,,101514.2
01/27/2022 18:35 AKST,101286.84,-22,63.66,,101514.2
01/27/2022 18:40 AKST,101286.84,-22,63.66,,101514.2
01/27/2022 18:45 AKST,101286.84,-22,63.66,,101514.2
01/27/2022 18:50 AKST,101286.84,-22,63.66,,101514.2
01/27/2022 18:53 AKST,101286.84,-22.2,63.66,101470,101515.65
01/27/2022 18:55 AKST,101286.84,-22,63.66,,101514.2
01/27/2022 19:00 AKST,101286.84,-22,63.66,,101514.2
01/27/2022 19:05 AKST,101286.84,-23,69.56,,101521.46
01/27/2022 19:10 AKST,101252.97,-23,69.56,,101487.53
01/27/2022 19:15 AKST,101252.97,-22,63.66,,101480.27
01/27/2022 19:20 AKST,101252.97,-22,63.66,,101480.27
01/27/2022 19:25 AKST,101252.97,-22,63.66,,101480.27
01/27/2022 19:30 AKST,101252.97,-22,63.66,,101480.27
01/27/2022 19:35 AKST,101252.97,-22,63.66,,101480.27
01/27/2022 19:40 AKST,101252.97,-22,63.66,,101480.27
01/27/2022 19:45 AKST,101252.97,-22,69.8,,101480.27
01/27/2022 19:50 AKST,101219.11,-22,69.8,,101446.32
01/27/2022 19:53 AKST,101219.11,-21.7,69.8,101420,101444.16
01/27/2022 19:55 AKST,101252.97,-22,69.8,,101480.27
01/27/2022 20:00 AKST,101219.11,-22,69.8,,101446.32
01/27/2022 20:05 AKST,101219.11,-22,69.8,,101446.32
01/27/2022 20:10 AKST,101219.11,-22,69.8,,101446.32
01/27/2022 20:15 AKST,101219.11,-22,69.8,,101446.32
01/27/2022 20:20 AKST,101219.11,-22,69.8,,101446.32
01/27/2022 20:25 AKST,101219.11,-22,69.8,,101446.32
01/27/2022 20:30 AKST,101219.11,-22,69.8,,101446.32
01/27/2022 20:35 AKST,101219.11,-22,69.8,,101446.32
01/27/2022 20:40 AKST,101219.11,-22,69.8,,101446.32
01/27/2022 20:45 AKST,101219.11,-22,69.8,,101446.32
01/27/2022 20:50 AKST,101185.24,-21,63.93,,101405.18
01/27/2022 20:53 AKST,101185.24,-21.1,63.93,101390,101405.9
01/27/2022 20:55 AKST,101219.11,-21,63.93,,101439.13
01/27/2022 21:00 AKST,101219.11,-21,63.93,,101439.13
01/27/2022 21:05 AKST,101219.11,-21,63.93,,101439.13
01/27/2022 21:10 AKST,101185.24,-21,63.93,,101405.18
01/27/2022 21:15 AKST,101185.24,-21,63.93,,101405.18
01/27/2022 21:20 AKST,101185.24,-21,63.93,,101405.18
01/27/2022 21:25 AKST,101185.24,-21,63.93,,101405.18
01/27/2022 21:30 AKST,101185.24,-21,63.93,,101405.18
01/27/2022 21:35 AKST,101185.24,-21,63.93,,101405.18
01/27/2022 21:40 AKST,101185.24,-21,63.93,,101405.18
01/27/2022 21:45 AKST,101185.24,-21,63.93,,101405.18
01/27/2022 21:50 AKST,101185.24,-21,63.93,,101405.18
01/27/2022 21:53 AKST,101185.24,-21.1,63.93,101360,101405.9
01/27/2022 21:55 AKST,101185.24,-21,63.93,,101405.18
01/27/2022 22:00 AKST,101151.38,-21,63.93,,101371.25
01/27/2022 22:05 AKST,101151.38,-21,70.03,,101371.25
01/27/2022 22:10 AKST,101151.38,-21,70.03,,101371.25
01/27/2022 22:15 AKST,101151.38,-21,70.03,,101371.25
01/27/2022 22:20 AKST,101151.38,-21,70.03,,101371.25
01/27/2022 22:25 AKST,101151.38,-20,64.19,,101364.12
01/27/2022 22:30 AKST,101151.38,-20,64.19,,101364.12
01/27/2022 22:35 AKST,101151.38,-21,70.03,,101371.25
01/27/2022 22:40 AKST,101151.38,-21,76.65,,101371.25
01/27/2022 22:45 AKST,101151.38,-21,76.65,,101371.25
01/27/2022 22:50 AKST,101151.38,-21,76.65,,101371.25
01/27/2022 22:53 AKST,101151.38,-20.6,76.65,101330,101368.39
01/27/2022 22:55 AKST,101151.38,-21,76.65,,101371.25
01/27/2022 23:00 AKST,101151.38,-21,76.65,,101371.25
01/27/2022 23:05 AKST,101151.38,-21,76.65,,101371.25
01/27/2022 23:10 AKST,101151.38,-21,76.65,,101371.25
01/27/2022 23:15 AKST,101151.38,-21,76.65,,101371.25
01/27/2022 23:20 AKST,101151.38,-21,76.65,,101371.25
01/27/2022 23:25 AKST,101151.38,-21,76.65,,101371.25
01/27/2022 23:30 AKST,101151.38,-20,70.26,,101364.12
01/27/2022 23:35 AKST,101151.38,-20,70.26,,101364.12
01/27/2022 23:40 AKST,101151.38,-20,70.26,,101364.12
01/27/2022 23:45 AKST,101151.38,-20,70.26,,101364.12
01/27/2022 23:50 AKST,101117.52,-20,70.26,,101330.18
01/27/2022 23:53 AKST,101117.52,-20,70.26,101300,101330.18
01/27/2022 23:55 AKST,101117.52,-20,70.26,,101330.18
01/28/2022 00:00 AKST,101117.52,-20,70.26,,101330.18
01/28/2022 00:05 AKST,101117.52,-20,70.26,,101330.18
01/28/2022 00:10 AKST,101117.52,-20,70.26,,101330.18
01/28/2022 00:15 AKST,101117.52,-20,70.26,,101330.18
01/28/2022 00:20 AKST,101117.52,-20,70.26,,101330.18
01/28/2022 00:25 AKST,101117.52,-20,76.84,,101330.18
01/28/2022 00:30 AKST,101117.52,-19,64.46,,101323.1
01/28/2022 00:35 AKST,101117.52,-19,70.49,,101323.1
01/28/2022 00:40 AKST,101117.52,-19,70.49,,101323.1
01/28/2022 00:45 AKST,101117.52,-19,70.49,,101323.1
01/28/2022 00:50 AKST,101117.52,-19,70.49,,101323.1
01/28/2022 00:53 AKST,101117.52,-19.4,70.49,101290,101325.93
01/28/2022 00:55 AKST,101117.52,-19,70.49,,101323.1
01/28/2022 01:00 AKST,101117.52,-19,70.49,,101323.1
01/28/2022 01:05 AKST,101117.52,-19,70.49,,101323.1
01/28/2022 01:10 AKST,101117.52,-19,70.49,,101323.1
01/28/2022 01:15 AKST,101117.52,-19,70.49,,101323.1
01/28/2022 01:20 AKST,101117.52,-19,70.49,,101323.1
01/28/2022 01:25 AKST,101117.52,-19,70.49,,101323.1
01/28/2022 01:30 AKST,101117.52,-19,70.49,,101323.1
01/28/2022 01:35 AKST,101117.52,-19,70.49,,101323.1
01/28/2022 01:40 AKST,101117.52,-18,64.72,,101316.08
01/28/2022 01:45 AKST,101117.52,-19,70.49,,101323.1
01/28/2022 01:50 AKST,101117.52,-19,77.02,,101323.1
01/28/2022 01:53 AKST,101117.52,-18.9,70.49,101280,101322.4
01/28/2022 01:55 AKST,101117.52,-19,70.49,,101323.1
01/28/2022 02:00 AKST,101117.52,-18,70.72,,101316.08
01/28/2022 02:05 AKST,101117.52,-19,77.02,,101323.1
01/28/2022 02:10 AKST,,,,,None
01/28/2022 02:15 AKST,101117.52,-18,70.72,,101316.08
01/28/2022 02:20 AKST,101117.52,-18,70.72,,101316.08
01/28/2022 02:25 AKST,101083.65,-18,70.72,,101282.15
01/28/2022 02:30 AKST,101083.65,-17,70.94,,101275.18
01/28/2022 02:35 AKST,101083.65,-14,65.74,,101254.61
01/28/2022 02:40 AKST,101083.65,-14,65.74,,101254.61
01/28/2022 02:45 AKST,101083.65,-14,65.74,,101254.61
01/28/2022 02:50 AKST,101083.65,-14,65.74,,101254.61
01/28/2022 02:53 AKST,101083.65,-13.9,65.74,101240,101253.94
01/28/2022 02:55 AKST,101083.65,-14,65.74,,101254.61
01/28/2022 03:00 AKST,101083.65,-14,65.74,,101254.61
01/28/2022 03:05 AKST,101083.65,-14,65.74,,101254.61
01/28/2022 03:10 AKST,101083.65,-14,71.6,,101254.61
01/28/2022 03:15 AKST,101083.65,-14,65.74,,101254.61
01/28/2022 03:20 AKST,101083.65,-14,65.74,,101254.61
01/28/2022 03:25 AKST,101083.65,-14,65.74,,101254.61
01/28/2022 03:30 AKST,101083.65,-14,65.74,,101254.61
01/28/2022 03:35 AKST,101083.65,-14,65.74,,101254.61
01/28/2022 03:40 AKST,101117.52,-14,65.74,,101288.54
01/28/2022 03:45 AKST,101117.52,-14,65.74,,101288.54
01/28/2022 03:50 AKST,101117.52,-14,65.74,,101288.54
01/28/2022 03:53 AKST,101117.52,-13.9,65.74,101260,101287.86
01/28/2022 03:55 AKST,101117.52,-14,65.74,,101288.54
01/28/2022 04:00 AKST,101117.52,-14,65.74,,101288.54
01/28/2022 04:05 AKST,101117.52,-14,65.74,,101288.54
01/28/2022 04:10 AKST,101083.65,-14,65.74,,101254.61
